,area_type,availability,location,total_sqft,bath,price,price_per_sqft,bhk
7614,4,2,Vittasandra,1246,2,65.4,5248.796147672553,2
7616,4,2,Vittasandra,1238,2,67.32,5437.802907915992,2
7617,4,2,Vittasandra,1246,2,67.4,5409.309791332264,2
7619,4,2,Vittasandra,1246,2,67.3,5401.284109149277,2
7620,4,2,Vittasandra,1404,2,70.0,4985.754985754986,2
7621,4,2,Vittasandra,1259,2,67.48,5359.809372517871,2
7622,4,2,Vittasandra,1404,2,75.0,5341.880341880342,2
7624,4,2,Vittasandra,1246,2,69.0,5537.720706260032,2
7625,4,2,Vittasandra,1246,2,67.0,5377.2070626003215,2
7628,4,2,Vittasandra,1404,2,72.0,5128.205128205128,2
7629,4,2,Vittasandra,1246,2,67.5,5417.335473515249,2
7630,4,2,Vittasandra,1246,2,67.5,5417.335473515249,2
7631,4,2,Vittasandra,1404,2,70.0,4985.754985754986,2
7632,4,2,Vittasandra,1404,2,67.5,4807.692307692308,2
7633,4,2,Vittasandra,1246,2,65.0,5216.69341894061,2
7634,4,2,Vittasandra,1246,2,67.4,5409.309791332264,2
7638,3,1,Whitefield,1610,3,81.0,5031.055900621118,3
7639,4,1,Whitefield,1459,2,94.82,6498.971898560658,2
7644,4,2,Whitefield,1280,2,75.0,5859.375,2
7646,4,2,Whitefield,1910,3,161.0,8429.319371727748,3
7647,4,2,Whitefield,3252,4,230.0,7072.570725707257,4
7648,1,2,Whitefield,11890,4,700.0,5887.300252312868,4
7651,4,2,Whitefield,1150,2,70.0,6086.95652173913,2
7652,3,1,Whitefield,1768,3,101.0,5712.669683257918,3
7654,3,2,Whitefield,4144,4,315.0,7601.351351351352,4
7655,4,2,Whitefield,4104,4,360.0,8771.929824561403,4
7656,4,2,Whitefield,1790,3,100.0,5586.592178770949,3
7657,4,2,Whitefield,1720,3,100.0,5813.953488372093,3
7659,4,1,Whitefield,1640,4,91.0,5548.780487804878,3
7662,4,1,Whitefield,2280,4,126.0,5526.315789473684,3
7666,3,1,Whitefield,1897,3,130.0,6852.925672113864,3
7667,4,2,Whitefield,2225,2,125.0,5617.9775280898875,3
7670,4,2,Whitefield,2268,3,163.0,7186.94885361552,4
7673,1,2,Whitefield,2400,4,200.0,8333.333333333334,4
7675,4,2,Whitefield,1360,2,95.0,6985.294117647059,2
7677,4,1,Whitefield,1697,3,94.79,5585.739540365351,3
7678,1,2,Whitefield,5000,4,400.0,8000.0,4
7679,1,2,Whitefield,3000,5,250.0,8333.333333333334,4
7680,3,2,Whitefield,1700,3,115.0,6764.705882352941,3
7683,3,1,Whitefield,2842,3,162.0,5700.2111189303305,3
7687,1,1,Whitefield,1500,3,130.0,8666.666666666666,3
7688,4,1,Whitefield,1280,2,75.0,5859.375,2
7690,4,2,Whitefield,1405,2,78.0,5551.601423487545,3
7691,4,2,Whitefield,2225,3,115.0,5168.539325842697,3
7692,4,1,Whitefield,1272,2,95.05,7472.4842767295595,2
7695,3,1,Whitefield,1192,2,71.0,5956.375838926175,2
7699,4,2,Whitefield,1626,3,89.0,5473.554735547355,3
7700,4,2,Whitefield,1585,3,88.0,5552.05047318612,3
7702,3,2,Whitefield,1280,2,85.0,6640.625,2
7703,1,1,Whitefield,1200,3,68.5,5708.333333333333,3
7704,1,2,Whitefield,4000,4,330.0,8250.0,4
7705,4,2,Whitefield,1697,3,108.0,6364.172068355922,3
7707,4,2,Whitefield,3606,4,312.0,8652.246256239601,4
7708,4,1,Whitefield,1485,2,90.0,6060.606060606061,2
7709,4,1,Whitefield,950,1,50.0,5263.1578947368425,1
7710,4,2,Whitefield,3584,4,199.0,5552.455357142857,4
7711,4,2,Whitefield,825,1,45.0,5454.545454545455,1
7714,4,2,Whitefield,1635,2,85.0,5198.7767584097855,3
7715,4,1,Whitefield,1216,2,79.0,6496.710526315789,2
7721,4,2,Whitefield,920,2,63.0,6847.826086956522,2
7723,4,2,Whitefield,1170,2,71.0,6068.376068376068,2
7724,4,1,Whitefield,1118,2,75.0,6708.4078711985685,2
7725,4,2,Whitefield,1800,3,110.0,6111.111111111111,3
7726,4,1,Whitefield,1562,3,103.0,6594.110115236876,3
7729,4,1,Whitefield,2321,4,128.0,5514.864282636794,3
7730,4,2,Whitefield,1320,2,95.0,7196.969696969697,2
7733,1,2,Whitefield,3010,3,200.0,6644.518272425249,3
7734,4,1,Whitefield,1346,2,96.17,7144.873699851411,2
7735,4,1,Whitefield,3850,5,316.0,8207.792207792209,3
7739,4,2,Whitefield,2500,4,155.0,6200.0,4
7740,3,1,Whitefield,905,1,55.0,6077.348066298343,1
7742,4,2,Whitefield,2268,3,146.0,6437.389770723104,4
7745,4,1,Whitefield,630,1,32.79,5200.634417129262,1
7746,4,2,Whitefield,3537,5,210.0,5937.234944868533,4
7748,4,1,Whitefield,1697,3,115.0,6776.664702416028,3
7752,3,2,Whitefield,3250,5,290.0,8923.076923076924,5
7756,4,1,Whitefield,1269,2,75.0,5910.16548463357,2
7757,1,2,Whitefield,3227,5,250.0,7747.133560582584,5
7758,4,2,Whitefield,1545,3,79.0,5113.26860841424,3
7761,4,2,Whitefield,3262,4,260.0,7970.570202329859,4
7763,4,1,Whitefield,1132,2,79.28,7003.533568904593,2
7766,4,1,Whitefield,2830,5,160.0,5653.7102473498235,4
7768,4,2,Whitefield,1195,2,70.0,5857.740585774059,2
7769,4,1,Whitefield,3480,4,284.0,8160.919540229885,3
7772,4,1,Whitefield,709,1,34.385,4849.788434414669,1
7774,4,2,Whitefield,1320,2,79.5,6022.727272727273,2
7775,4,1,Whitefield,750,2,52.7,7026.666666666667,2
7776,1,1,Whitefield,1200,3,61.96,5163.333333333333,3
7782,1,2,Whitefield,3445,5,270.0,7837.44557329463,4
7783,4,2,Whitefield,1700,3,140.0,8235.29411764706,3
7784,3,1,Whitefield,4827,4,400.0,8286.720530350114,4
7785,4,2,Whitefield,1405,2,84.5,6014.234875444839,2
7787,4,2,Whitefield,3252,4,280.0,8610.086100861008,4
7789,4,2,Whitefield,1150,2,90.0,7826.086956521739,2
7790,3,1,Whitefield,2400,4,147.0,6125.0,4
7792,3,1,Whitefield,624,1,35.0,5608.974358974359,1
7795,4,2,Whitefield,1700,3,95.0,5588.235294117647,3
7796,1,2,Whitefield,4960,4,400.0,8064.5161290322585,4
7797,3,1,Whitefield,2928,4,198.0,6762.295081967213,4
7799,4,1,Whitefield,2700,5,175.0,6481.481481481482,3
7800,4,2,Whitefield,1216,2,84.0,6907.894736842105,2
7801,4,1,Whitefield,2882,5,204.0,7078.417765440666,4
7802,4,2,Whitefield,1840,3,140.0,7608.695652173913,3
7803,4,1,Whitefield,1778,3,122.0,6861.6422947131605,3
7805,4,2,Whitefield,650,1,25.0,3846.153846153846,1
7806,4,2,Whitefield,2155,3,125.0,5800.46403712297,4
7807,3,1,Whitefield,905,1,52.0,5745.85635359116,1
7812,4,1,Whitefield,1216,2,75.0,6167.763157894737,2
7814,4,2,Whitefield,1255,2,77.0,6135.4581673306775,2
7815,4,1,Whitefield,1216,2,73.0,6003.289473684211,2
7816,4,1,Whitefield,709,1,34.735,4899.153737658674,1
7820,4,2,Whitefield,1745,3,100.0,5730.659025787965,3
7821,3,1,Whitefield,3200,4,224.0,7000.0,4
7823,4,2,Whitefield,825,1,44.9,5442.424242424242,1
7827,4,1,Whitefield,1870,3,138.0,7379.679144385027,3
7830,4,2,Whitefield,1862,3,125.0,6713.211600429646,3
7831,4,1,Whitefield,1655,3,113.0,6827.794561933535,3
7832,4,2,Whitefield,530,1,29.44,5554.7169811320755,1
7834,4,1,Whitefield,905,1,50.0,5524.861878453039,1
7835,4,1,Whitefield,1600,3,82.0,5125.0,3
7836,1,1,Whitefield,1230,4,80.0,6504.065040650406,4
7838,4,1,Whitefield,630,1,32.15,5099.127676447264,1
7839,3,1,Whitefield,905,1,52.0,5745.85635359116,1
7843,4,2,Whitefield,1216,2,83.0,6825.6578947368425,2
7849,4,2,Whitefield,1216,2,75.0,6167.763157894737,2
7857,4,1,Whitefield,2856,5,158.5,5549.7198879551825,4
7860,4,1,Whitefield,750,1,51.0,6800.0,1
7863,4,1,Whitefield,1173,2,77.0,6564.364876385337,2
7864,1,1,Whitefield,1200,3,68.4,5700.000000000001,3
7868,3,2,Whitefield,3425,5,250.0,7299.270072992701,4
7873,4,1,Whitefield,2173,3,128.0,5890.473999079613,3
7875,4,1,Whitefield,905,1,62.0,6850.828729281768,1
7876,4,1,Whitefield,1870,3,138.0,7379.679144385027,3
7877,4,1,Whitefield,1320,2,99.26,7519.69696969697,2
7878,4,2,Whitefield,2901,4,190.0,6549.465701482248,3
7879,4,1,Whitefield,1485,2,96.51,6498.989898989899,2
7880,4,2,Whitefield,1755,3,101.0,5754.985754985755,3
7882,4,2,Whitefield,2225,3,149.0,6696.6292134831465,3
7883,4,2,Whitefield,1250,2,82.0,6560.0,2
7884,4,2,Whitefield,605,1,40.0,6611.570247933884,1
7887,3,1,Whitefield,2210,3,156.0,7058.823529411765,3
7888,4,1,Whitefield,1173,2,78.2,6666.666666666667,2
7889,4,1,Whitefield,1740,4,130.0,7471.264367816092,3
7890,4,1,Whitefield,1216,2,75.0,6167.763157894737,2
7892,4,1,Whitefield,1655,3,120.0,7250.755287009063,3
7893,4,1,Whitefield,4003,6,300.0,7494.379215588308,4
7895,4,2,Whitefield,1180,2,70.0,5932.203389830508,2
7897,4,2,Whitefield,2023,4,130.0,6426.099851705388,3
7898,4,1,Whitefield,2134,4,118.0,5529.522024367385,3
7901,4,1,Whitefield,905,1,60.0,6629.834254143647,1
7907,4,2,Whitefield,1452,3,90.0,6198.347107438017,3
7908,3,2,Whitefield,2850,5,240.0,8421.052631578947,4
7911,4,1,Whitefield,2830,5,190.0,6713.780918727915,4
7912,4,2,Whitefield,1295,2,78.5,6061.776061776061,2
7913,4,1,Whitefield,840,1,57.6,6857.142857142857,1
7914,4,1,Whitefield,640,1,19.83,3098.4374999999995,1
7915,3,1,Whitefield,1991,3,104.0,5223.505775991964,3
7919,3,1,Whitefield,1655,3,97.0,5861.027190332326,3
7920,4,2,Whitefield,1850,3,150.0,8108.108108108108,3
7921,1,1,Whitefield,1200,3,67.77,5647.5,3
7922,3,2,Whitefield,1290,2,90.0,6976.7441860465115,2
7925,4,1,Whitefield,1216,2,75.0,6167.763157894737,2
7926,4,1,Whitefield,1356,2,94.84,6994.100294985251,2
7927,4,1,Whitefield,1338,2,103.0,7698.056801195815,2
7930,1,2,Whitefield,3450,4,208.0,6028.985507246377,3
7934,4,2,Whitefield,1267,2,90.33,7129.439621152328,2
7935,1,1,Whitefield,2400,4,143.0,5958.333333333333,4
7936,4,2,Whitefield,1836,3,125.0,6808.278867102396,3
7938,4,1,Whitefield,3596,3,200.0,5561.735261401557,3
7939,3,2,Whitefield,1275,2,65.0,5098.0392156862745,3
7942,4,1,Whitefield,1216,2,82.0,6743.421052631579,2
7943,4,2,Whitefield,1495,3,88.0,5886.28762541806,2
7944,4,1,Whitefield,1564,3,103.0,6585.677749360614,3
7945,4,2,Whitefield,1585,3,84.0,5299.6845425867505,3
7948,3,1,Whitefield,1558,3,90.0,5776.636713735558,3
7949,4,1,Whitefield,1216,2,75.0,6167.763157894737,2
7951,4,2,Whitefield,1704,3,120.0,7042.2535211267605,3
7955,4,2,Whitefield,1300,2,78.0,6000.0,2
7956,4,2,Whitefield,1570,3,88.0,5605.095541401274,3
7957,4,1,Whitefield,1216,2,84.03,6910.361842105263,2
7959,4,1,Whitefield,1216,2,72.5,5962.171052631579,2
7961,4,2,Whitefield,2025,4,115.0,5679.0123456790125,3
7962,4,1,Whitefield,1346,2,100.0,7429.420505200595,3
7966,1,2,Whitefield,2990,3,198.0,6622.0735785953175,4
7969,4,2,Whitefield,1720,3,98.97,5754.069767441861,3
7970,4,2,Whitefield,1600,3,95.0,5937.5,3
7971,4,2,Whitefield,1655,3,108.0,6525.679758308157,3
7972,4,2,Whitefield,1740,3,95.0,5459.770114942528,3
7974,4,1,Whitefield,1350,2,88.0,6518.518518518518,2
7976,4,1,Whitefield,1216,2,80.0,6578.9473684210525,2
7977,1,2,Whitefield,2900,4,225.0,7758.620689655172,4
7978,4,1,Whitefield,1340,2,101.0,7537.313432835821,2
7980,1,1,Whitefield,1500,3,78.57,5237.999999999999,3
7981,4,2,Whitefield,1626,3,85.0,5227.552275522755,3
7983,4,2,Whitefield,1100,2,65.0,5909.090909090909,2
7985,3,2,Whitefield,1270,2,65.0,5118.110236220473,3
7986,3,1,Whitefield,3117,3,261.0,8373.435996150145,3
7987,4,1,Whitefield,1216,2,73.0,6003.289473684211,2
7989,3,1,Whitefield,3150,3,290.0,9206.349206349207,3
7991,4,1,Whitefield,2956,5,234.0,7916.102841677944,4
7995,4,2,Whitefield,2247,3,145.0,6453.048509123276,3
7996,1,2,Whitefield,3940,5,265.0,6725.888324873096,4
8000,4,1,Whitefield,1180,2,77.0,6525.423728813559,2
8001,4,1,Whitefield,2140,3,139.0,6495.327102803738,3
8002,4,1,Whitefield,1314,2,84.0,6392.6940639269405,2
8009,4,2,Whitefield,1431,3,85.0,5939.902166317261,3
8010,4,1,Whitefield,524,1,29.0,5534.3511450381675,1
8011,3,1,Whitefield,2830,4,161.0,5689.04593639576,4
8012,4,2,Whitefield,2135,3,149.0,6978.922716627635,4
8014,4,2,Whitefield,3075,2,188.0,6113.821138211382,4
8015,4,2,Whitefield,1760,3,160.0,9090.90909090909,3
8016,4,1,Whitefield,1655,3,110.0,6646.525679758308,3
8017,4,1,Whitefield,840,1,57.0,6785.714285714285,1
8018,4,2,Whitefield,1725,3,106.0,6144.927536231884,3
8021,4,2,Whitefield,516,1,39.0,7558.139534883721,1
8023,3,2,Whitefield,6000,4,410.0,6833.333333333333,4
8024,4,1,Whitefield,1639,3,107.0,6528.370957901159,3
8025,3,1,Whitefield,1820,3,113.0,6208.791208791209,3
8027,3,1,Whitefield,3565,4,218.0,6115.007012622721,4
8028,4,1,Whitefield,3410,5,253.0,7419.354838709677,4
8031,1,2,Whitefield,4500,4,330.0,7333.333333333333,4
8032,4,2,Whitefield,1250,2,85.0,6800.0,2
8034,4,1,Whitefield,1277,2,77.0,6029.757243539546,2
8035,4,2,Whitefield,1820,3,140.0,7692.307692307692,3
8036,3,2,Whitefield,3453,4,247.0,7153.200115841298,4
8042,4,1,Whitefield,2280,4,125.0,5482.456140350877,3
8043,4,1,Whitefield,2882,5,200.0,6939.625260235947,4
8045,4,1,Whitefield,1639,3,92.63,5649.893260140287,3
8048,4,2,Whitefield,1190,2,70.0,5882.35294117647,2
8050,4,2,Whitefield,1270,2,94.0,7401.574803149606,2
8051,4,2,Whitefield,1220,2,89.0,7295.081967213115,2
8054,4,1,Whitefield,3758,3,300.0,7982.969664715274,3
8059,3,1,Whitefield,1216,2,72.0,5921.0526315789475,2
8061,1,2,Whitefield,5400,5,475.0,8796.296296296296,4
8062,4,1,Whitefield,1396,3,74.0,5300.859598853868,3
8071,3,2,Whitefield,1615,3,96.9,6000.0,3
8077,4,2,Whitefield,1200,2,70.0,5833.333333333333,2
8080,4,1,Whitefield,1216,2,75.0,6167.763157894737,2
8082,4,1,Whitefield,2321,4,157.0,6764.325721671693,3
8083,4,2,Whitefield,1224,2,75.0,6127.450980392156,2
8084,4,1,Whitefield,1655,3,113.0,6827.794561933535,3
8086,3,2,Whitefield,4144,5,331.0,7987.451737451737,5
8089,1,1,Whitefield,1200,3,67.75,5645.833333333333,3
8090,3,2,Whitefield,2444,4,145.0,5932.896890343699,4
8091,3,2,Whitefield,1270,2,110.0,8661.417322834646,2
8092,4,2,Whitefield,1660,3,110.0,6626.506024096386,3
8093,4,2,Whitefield,1270,2,105.0,8267.71653543307,2
8095,4,1,Whitefield,1173,2,78.2,6666.666666666667,2
8096,4,2,Whitefield,1362,2,85.0,6240.822320117474,2
8098,4,2,Whitefield,1457,2,105.0,7206.588881262869,3
8099,4,1,Whitefield,1720,3,128.0,7441.860465116279,3
8103,4,1,Whitefield,1564,3,103.0,6585.677749360614,3
8107,4,1,Whitefield,1639,3,107.0,6528.370957901159,3
8108,4,2,Whitefield,1760,3,139.0,7897.727272727273,3
8109,4,1,Whitefield,613,1,48.0,7830.342577487765,1
8110,4,2,Whitefield,1730,3,125.0,7225.43352601156,3
8112,4,1,Whitefield,877,1,59.0,6727.480045610034,1
8116,4,2,Yelachenahalli,1464,2,105.0,7172.131147540984,3
8117,4,1,Yelachenahalli,2400,1,150.0,6250.0,2
8118,4,2,Yelachenahalli,1700,3,130.0,7647.058823529412,3
8119,4,2,Yelachenahalli,1080,2,55.0,5092.592592592592,2
8120,1,2,Yelachenahalli,897,2,85.0,9476.03121516165,5
8121,4,2,Yelachenahalli,1400,2,78.0,5571.428571428572,2
8123,4,2,Yelachenahalli,1100,2,60.0,5454.545454545455,2
8125,3,2,Yelachenahalli,1110,2,110.0,9909.90990990991,2
8126,3,2,Yelachenahalli,1103,2,55.0,4986.400725294651,2
8127,4,2,Yelachenahalli,1000,2,50.0,5000.0,2
8128,1,2,Yelahanka,660,1,48.0,7272.727272727273,1
8130,4,1,Yelahanka,1326,2,78.0,5882.35294117647,2
8131,4,1,Yelahanka,3050,5,213.0,6983.606557377049,5
8132,4,2,Yelahanka,1327,2,98.0,7385.079125847777,2
8139,4,2,Yelahanka,1705,3,95.0,5571.847507331378,3
8141,4,2,Yelahanka,1234,2,80.0,6482.982171799027,2
8142,4,2,Yelahanka,1315,2,85.0,6463.878326996198,2
8145,4,1,Yelahanka,697,1,45.0,6456.241032998565,1
8147,3,2,Yelahanka,2195,4,127.0,5785.876993166287,3
8149,4,2,Yelahanka,1614,3,95.0,5885.9975216852545,3
8151,4,2,Yelahanka,628,1,24.0,3821.6560509554142,1
8154,4,2,Yelahanka,654,1,38.4,5871.559633027523,1
8161,4,1,Yelahanka,1825,3,105.0,5753.424657534247,3
8162,4,2,Yelahanka,1603,3,96.0,5988.7710542732375,3
8163,4,1,Yelahanka,1304,2,79.0,6058.2822085889575,2
8164,4,2,Yelahanka,1610,3,115.0,7142.857142857143,3
8170,4,1,Yelahanka,1517,3,76.3,5029.663810151615,3
8174,4,2,Yelahanka,1327,2,85.0,6405.42577241899,2
8177,4,2,Yelahanka,1566,3,97.0,6194.125159642401,3
8179,3,2,Yelahanka,1653,3,120.0,7259.528130671506,3
8180,3,2,Yelahanka,1275,2,95.0,7450.980392156863,3
8181,4,2,Yelahanka,1270,2,78.0,6141.7322834645665,2
8182,4,1,Yelahanka,1400,2,80.54,5752.857142857143,3
8184,4,2,Yelahanka,1322,2,86.0,6505.295007564297,2
8185,4,2,Yelahanka,1100,2,70.0,6363.636363636364,2
8186,1,2,Yelahanka,1200,2,70.0,5833.333333333333,2
8188,3,2,Yelahanka,4000,5,220.0,5500.0,5
8189,1,2,Yelahanka,2675,4,140.0,5233.644859813084,4
8191,4,1,Yelahanka,654,1,37.0,5657.492354740061,1
8192,3,2,Yelahanka,1465,3,80.01,5461.433447098977,3
8201,4,1,Yelahanka,2145,3,125.0,5827.505827505827,3
8203,4,2,Yelahanka,1322,2,75.0,5673.2223903177,2
8206,4,1,Yelahanka,602,1,26.0,4318.936877076412,1
8207,4,2,Yelahanka,1100,2,60.0,5454.545454545455,2
8208,4,2,Yelahanka,1614,2,100.0,6195.786864931846,3
8209,4,1,Yelahanka,1890,3,108.0,5714.285714285715,3
8210,4,2,Yelahanka,1556,3,86.0,5526.9922879177375,3
8211,4,2,Yelahanka,1610,4,85.0,5279.503105590062,3
8217,4,1,Yelahanka,1859,3,108.0,5809.575040344271,3
8219,4,2,Yelahanka,1322,2,80.0,6051.437216338881,2
8223,4,2,Yelahanka,2600,4,175.0,6730.7692307692305,4
8224,4,2,Yelahanka,1305,2,78.0,5977.0114942528735,2
8226,4,1,Yelahanka,1711,3,85.61,5003.506721215664,3
8227,3,2,Yelahanka,1315,2,75.0,5703.42205323194,2
8228,3,2,Yelahanka,3600,6,200.0,5555.555555555556,6
8231,4,2,Yelahanka,1614,3,95.0,5885.9975216852545,3
8232,3,2,Yelahanka,1650,3,105.0,6363.636363636364,3
8237,3,2,Yelahanka,3990,4,260.0,6516.290726817043,4
8238,3,2,Yelahanka,1620,3,90.0,5555.555555555556,3
8239,4,1,Yelahanka,654,1,36.25,5542.813455657492,1
8240,4,2,Yelahanka,1614,3,93.0,5762.081784386617,3
8241,4,2,Yelahanka,694,1,30.84,4443.804034582133,1
8242,4,2,Yelahanka,1115,2,60.0,5381.165919282511,2
8243,4,2,Yelahanka,2317,4,140.0,6042.296072507553,3
8244,4,2,Yelahanka,1653,3,93.0,5626.134301270417,3
8245,4,2,Yelahanka,654,1,38.0,5810.397553516819,1
8247,4,2,Yelahanka,1445,2,82.0,5674.740484429066,2
8249,4,2,Yelahanka,602,1,38.0,6312.292358803987,1
8250,4,2,Yelahanka,697,1,35.0,5021.520803443329,1
8252,4,1,Yelahanka,682,1,36.23,5312.316715542522,1
8254,3,2,Yelahanka,1560,2,98.0,6282.051282051282,3
8255,4,2,Yelahanka,1780,3,107.0,6011.23595505618,3
8256,4,2,Yelahanka,1076,2,78.0,7249.07063197026,2
8257,3,2,Yelahanka,1342,2,75.0,5588.673621460507,3
8258,4,1,Yelahanka,1823,3,103.0,5650.027427317608,3
8259,4,1,Yelahanka,1792,3,104.0,5803.571428571428,3
8264,4,2,Yelahanka,1705,3,91.0,5337.243401759531,3
8266,4,1,Yelahanka,1835,3,108.0,5885.558583106267,3
8267,3,1,Yelahanka,1847,3,92.0,4981.050351922036,3
8269,4,1,Yelahanka,1890,3,109.0,5767.195767195767,3
8270,4,2,Yelahanka,700,1,38.0,5428.571428571428,1
8271,4,2,Yelahanka,1491,3,85.0,5700.871898054997,3
8272,3,2,Yelahanka,2088,5,110.0,5268.199233716475,4
8273,4,1,Yelahanka,1330,2,93.65,7041.353383458647,2
8276,4,2,Yelahanka,3019,6,190.0,6293.474660483604,4
8278,4,2,Yelahanka,1600,3,100.0,6250.0,3
8282,4,2,Yelahanka,1705,3,85.0,4985.337243401759,3
8283,3,2,Yelahanka,1350,2,85.0,6296.2962962962965,3
8285,3,2,Yelahanka,1633,3,110.0,6736.068585425597,3
8286,4,1,Yelahanka,827,1,42.535,5140.181268882176,1
8288,4,2,Yelahanka,1355,2,75.0,5535.055350553505,3
8290,4,2,Yelahanka,1756,3,125.0,7118.451025056947,3
8295,4,1,Yelahanka,1175,2,67.77,5767.659574468085,2
8296,4,2,Yelahanka,1322,2,77.9,5892.586989409986,2
8297,3,1,Yelahanka,602,1,33.0,5481.72757475083,1
8298,4,2,Yelahanka,1315,2,77.0,5855.513307984791,2
8301,3,2,Yelahanka,567,1,25.0,4409.171075837742,1
8303,4,1,Yelahanka,602,2,30.0,4983.388704318937,1
8305,4,2,Yelahanka,1234,2,80.0,6482.982171799027,2
8308,4,2,Yelahanka,1267,3,78.0,6156.274664561957,2
8309,4,1,Yelahanka,1360,2,78.19,5749.264705882353,2
8311,3,2,Yelahanka New Town,650,1,33.0,5076.923076923077,1
8312,4,2,Yelahanka New Town,500,1,20.0,4000.0,1
8313,4,2,Yelahanka New Town,440,1,16.5,3750.0,1
8314,4,2,Yelahanka New Town,550,2,26.0,4727.272727272727,2
8315,4,2,Yelahanka New Town,1610,3,92.0,5714.285714285715,3
8316,4,2,Yelahanka New Town,1700,3,90.0,5294.117647058823,3
8317,4,2,Yelahanka New Town,650,1,20.0,3076.923076923077,1
8318,3,2,Yelahanka New Town,350,1,13.5,3857.1428571428573,1
8319,4,2,Yelahanka New Town,1541,3,80.0,5191.434133679429,3
8320,4,2,Yelahanka New Town,1385,2,65.0,4693.140794223827,2
8321,4,2,Yelahanka New Town,500,2,24.0,4800.0,1
8322,3,2,Yelahanka New Town,650,1,17.0,2615.3846153846152,1
8323,3,2,Yelahanka New Town,450,1,16.0,3555.5555555555557,1
8325,4,2,Yelahanka New Town,960,2,50.0,5208.333333333333,2
8327,3,2,Yelahanka New Town,1209,2,65.0,5376.344086021505,3
8328,4,2,Yelahanka New Town,1400,2,80.0,5714.285714285715,3
8329,4,2,Yelahanka New Town,450,1,15.0,3333.3333333333335,1
8330,4,2,Yelahanka New Town,500,1,18.0,3600.0,1
8331,4,1,Yelahanka New Town,1420,2,75.0,5281.69014084507,3
8333,1,2,Yelahanka New Town,2200,2,180.0,8181.818181818182,2
8334,3,2,Yelahanka New Town,488,1,20.0,4098.360655737705,1
8335,4,2,Yelahanka New Town,1100,2,58.0,5272.727272727273,2
8338,3,2,Yelahanka New Town,1000,2,44.0,4400.0,2
8339,4,2,Yelahanka New Town,650,1,18.0,2769.230769230769,1
8341,1,2,Yelahanka New Town,1740,3,150.0,8620.689655172413,3
8342,3,2,Yelahanka New Town,1290,2,70.0,5426.356589147287,2
8344,4,2,Yelenahalli,1240,2,47.12,3800.0,2
8345,3,2,Yelenahalli,1200,2,46.17,3847.5,2
8347,4,2,Yelenahalli,1260,2,47.88,3800.0,2
8349,4,2,Yelenahalli,1175,2,50.0,4255.31914893617,2
8350,4,2,Yelenahalli,1650,3,68.0,4121.212121212121,3
8351,4,2,Yelenahalli,1200,2,45.6,3800.0,2
8352,3,2,Yelenahalli,1200,2,46.17,3847.5,2
8353,4,2,Yelenahalli,1160,2,44.08,3800.0,2
8356,4,2,Yeshwanthpur,667,1,36.85,5524.737631184408,1
8357,4,1,Yeshwanthpur,1950,4,130.0,6666.666666666667,4
8359,4,2,Yeshwanthpur,665,1,36.85,5541.353383458647,1
8363,4,2,Yeshwanthpur,671,1,36.85,5491.803278688524,1
8364,4,2,Yeshwanthpur,1852,3,160.0,8639.308855291576,3
8365,4,2,Yeshwanthpur,1277,2,95.815,7500.1956947162425,2
8366,4,2,Yeshwanthpur,668,1,36.85,5516.4670658682635,1
8367,4,1,Yeshwanthpur,1185,2,75.84,6400.0,2
8368,4,2,Yeshwanthpur,1195,2,100.0,8368.200836820084,2
8369,4,2,Yeshwanthpur,1826,3,165.0,9036.144578313253,3
8370,4,1,Yeshwanthpur,1313,3,96.0,7311.500380807312,3
8371,4,2,Yeshwanthpur,1400,2,100.0,7142.857142857143,2
8374,4,2,Yeshwanthpur,673,1,36.85,5475.482912332838,1
8375,4,2,Yeshwanthpur,717,2,49.475,6900.278940027894,2
8378,4,2,Yeshwanthpur,605,1,41.745,6899.999999999999,1
8380,4,2,Yeshwanthpur,669,1,36.85,5508.221225710015,1
8382,3,2,Yeshwanthpur,3027,4,260.0,8589.362405021473,3
8384,1,2,Yeshwanthpur,1200,4,110.0,9166.666666666666,4
8386,4,2,Yeshwanthpur,670,1,36.85,5500.0,1
8389,4,2,Yeshwanthpur,1240,2,80.0,6451.612903225807,2
8391,4,2,Yeshwanthpur,1144,2,67.0,5856.643356643357,2
8392,4,2,Yeshwanthpur,1541,2,130.0,8436.080467229072,2
8394,1,2,Yeshwanthpur,1362,2,100.0,7342.143906020558,2
8395,4,2,Yeshwanthpur,666,1,36.8,5525.525525525525,1
8396,4,2,Yeshwanthpur,770,1,70.0,9090.90909090909,2
8397,4,2,Yeshwanthpur,1855,3,140.0,7547.169811320755,3
8399,4,2,Yeshwanthpur,1165,2,85.0,7296.137339055794,2
8400,4,2,Yeshwanthpur,1860,3,168.0,9032.258064516129,3
8403,4,2,Yeshwanthpur,1825,3,145.0,7945.2054794520545,3
8405,4,2,Yeshwanthpur,994,2,54.67,5500.0,1
8406,3,2,Yeshwanthpur,650,1,40.0,6153.846153846154,1
8407,4,2,Yeshwanthpur,1855,3,140.0,7547.169811320755,3
8408,4,2,Yeshwanthpur,1500,3,100.0,6666.666666666667,3
8413,4,2,Yeshwanthpur,674,1,36.85,5467.359050445104,1
8415,4,2,Yeshwanthpur,672,1,36.85,5483.630952380952,1
8418,4,2,Yeshwanthpur,1195,2,100.0,8368.200836820084,2
